@relation celebrity2

@attribute first_person_pronouns numeric
@attribute second_person_pronouns numeric
@attribute third_person_pronouns numeric
@attribute coord_conj numeric
@attribute past_tense_verb numeric
@attribute future_tense_verb numeric
@attribute commas_num numeric
@attribute colons_and_semi_colons numeric
@attribute dash_num numeric
@attribute paren_num numeric
@attribute ellipses_num numeric
@attribute common_nouns numeric
@attribute proper_nouns numeric
@attribute adverb_num numeric
@attribute whwords_num numeric
@attribute slang_num numeric
@attribute all_in_upper_case_num numeric
@attribute avg_len_of_sentense numeric
@attribute avg_len_of_tokens numeric
@attribute num_of_sentense numeric
@attribute class {BarackObama,StephenAtHome,aplusk,KimKardashian,neiltyson,shakira}

@data
0, 0, 1, 0, 0, 0, 1, 1, 2, 0, 0, 7, 0, 2, 0, 0, 0, 10.5, 6.133333333333334, 2,BarackObama
1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 6, 1, 1, 0, 0, 0, 21.0, 4.947368421052632, 1,BarackObama
0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 6, 0, 0, 1, 0, 0, 10.5, 3.8823529411764706, 2,BarackObama
1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 9, 2, 2, 0, 1, 0, 14.0, 4.208333333333333, 2,BarackObama
0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 5, 4, 2, 0, 0, 0, 13.0, 4.545454545454546, 2,BarackObama
1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 7, 0, 0, 0, 0, 0, 26.0, 4.75, 1,BarackObama
0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 4, 1, 1, 0, 0, 0, 21.0, 4.333333333333333, 1,BarackObama
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 4, 0, 0, 0, 0, 16.0, 6.0, 1,BarackObama
2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 13.0, 3.5, 1,BarackObama
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 2, 0, 0, 0, 0, 14.0, 3.8461538461538463, 1,BarackObama
0, 0, 0, 0, 0, 0, 0, 1, 2, 3, 0, 7, 4, 0, 0, 0, 0, 19.0, 5.666666666666667, 1,BarackObama
0, 1, 2, 0, 0, 0, 1, 0, 0, 0, 0, 4, 3, 1, 0, 0, 0, 12.0, 4.380952380952381, 2,BarackObama
2, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 22.0, 3.6, 1,BarackObama
0, 0, 0, 0, 0, 0, 0, 2, 1, 2, 0, 11, 2, 0, 0, 0, 0, 13.0, 4.2105263157894735, 2,BarackObama
1, 0, 0, 2, 1, 0, 0, 1, 0, 0, 0, 3, 0, 2, 0, 0, 0, 13.0, 4.2727272727272725, 2,BarackObama
1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 10, 1, 0, 0, 0, 0, 12.5, 4.571428571428571, 2,BarackObama
0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 5, 5, 0, 1, 0, 0, 23.0, 4.3, 1,BarackObama
0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 7, 2, 0, 0, 0, 0, 18.0, 5.529411764705882, 1,BarackObama
0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 10, 4, 0, 0, 0, 0, 13.0, 3.8181818181818183, 2,BarackObama
0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 13.0, 4.636363636363637, 1,BarackObama
0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 5, 2, 0, 0, 0, 0, 18.0, 4.785714285714286, 1,BarackObama
1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 4, 1, 1, 0, 0, 0, 21.0, 4.684210526315789, 1,BarackObama
0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 6, 4, 0, 0, 0, 0, 9.5, 4.5, 2,BarackObama
0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 2, 7, 0, 0, 0, 0, 20.0, 5.0588235294117645, 1,BarackObama
0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 7, 2, 0, 0, 0, 0, 10.0, 5.9411764705882355, 2,BarackObama
1, 2, 1, 0, 1, 0, 0, 1, 0, 0, 0, 3, 0, 1, 0, 0, 0, 8.0, 4.846153846153846, 2,BarackObama
0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 7, 5, 0, 0, 0, 0, 24.0, 4.571428571428571, 1,BarackObama
0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 8, 2, 0, 1, 0, 0, 21.0, 4.388888888888889, 1,BarackObama
0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 4, 2, 0, 0, 0, 0, 15.0, 5.153846153846154, 1,BarackObama
0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 4, 5, 0, 0, 0, 0, 8.5, 5.428571428571429, 2,BarackObama
0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 5, 6, 0, 0, 0, 0, 12.0, 3.6, 2,BarackObama
0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 1, 2, 0, 0, 0, 15.0, 5.230769230769231, 1,BarackObama
1, 0, 0, 2, 0, 0, 3, 0, 2, 0, 0, 8, 1, 0, 0, 0, 0, 29.0, 3.68, 1,BarackObama
1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 3, 1, 0, 0, 0, 9.0, 3.5384615384615383, 2,BarackObama
3, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 6, 3, 0, 0, 0, 0, 9.333333333333334, 4.083333333333333, 3,BarackObama
0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 5, 1, 0, 0, 0, 0, 18.0, 4.9375, 1,BarackObama
0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 6, 0, 2, 0, 1, 0, 10.0, 4.764705882352941, 2,BarackObama
0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 4, 3, 1, 0, 0, 0, 15.0, 5.461538461538462, 1,BarackObama
0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 5, 4, 0, 0, 0, 0, 12.5, 3.8095238095238093, 2,BarackObama
