@relation popvnews500

@attribute first_person_pronouns numeric
@attribute second_person_pronouns numeric
@attribute third_person_pronouns numeric
@attribute coord_conj numeric
@attribute past_tense_verb numeric
@attribute future_tense_verb numeric
@attribute commas_num numeric
@attribute colons_and_semi_colons numeric
@attribute dash_num numeric
@attribute paren_num numeric
@attribute ellipses_num numeric
@attribute common_nouns numeric
@attribute proper_nouns numeric
@attribute adverb_num numeric
@attribute whwords_num numeric
@attribute slang_num numeric
@attribute all_in_upper_case_num numeric
@attribute avg_len_of_sentense numeric
@attribute avg_len_of_tokens numeric
@attribute num_of_sentense numeric
@attribute class {pop,news}

@data
0, 0, 2, 0, 1, 0, 1, 0, 0, 0, 0, 9, 1, 1, 0, 0, 0, 25.0, 3.4347826086956523, 1,pop
0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 7.0, 6.166666666666667, 1,pop
2, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 8, 4, 2, 0, 0, 0, 17.0, 3.96, 2,pop
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 6.0, 6.2, 1,pop
1, 0, 0, 1, 2, 0, 0, 1, 0, 1, 1, 5, 0, 1, 0, 0, 0, 12.0, 4.7, 2,pop
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 4.0, 6.333333333333333, 1,pop
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 2, 0, 0, 0, 7.5, 3.8666666666666667, 2,pop
1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 14.0, 5.083333333333333, 1,pop
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 4.0, 9.333333333333334, 1,pop
0, 2, 0, 0, 0, 0, 1, 1, 0, 0, 0, 11, 1, 0, 0, 1, 0, 24.0, 4.090909090909091, 1,pop
2, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 12, 0, 1, 0, 0, 0, 14.0, 4.32, 2,pop
2, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 11, 0, 2, 1, 0, 0, 13.0, 3.9130434782608696, 2,pop
0, 0, 1, 1, 0, 0, 0, 1, 1, 2, 0, 7, 2, 1, 0, 0, 0, 7.0, 4.25, 3,pop
4, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 11, 0, 2, 0, 1, 0, 17.0, 3.6666666666666665, 2,pop
1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 0, 11.0, 4.1, 1,pop
1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 12, 0, 0, 0, 0, 0, 9.5, 4.470588235294118, 2,pop
1, 1, 2, 0, 0, 0, 0, 1, 1, 0, 0, 8, 0, 0, 0, 0, 0, 13.5, 3.739130434782609, 2,pop
0, 1, 0, 1, 1, 0, 0, 2, 0, 0, 0, 11, 1, 1, 0, 1, 0, 8.666666666666666, 4.136363636363637, 3,pop
0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 8, 1, 1, 0, 0, 0, 8.0, 4.6, 3,pop
2, 3, 0, 0, 0, 0, 2, 1, 0, 0, 0, 12, 0, 4, 0, 4, 0, 32.0, 3.857142857142857, 1,pop
0, 0, 2, 1, 1, 0, 1, 0, 0, 0, 0, 7, 0, 2, 0, 1, 0, 7.25, 4.666666666666667, 4,pop
0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 0, 0, 0, 10.0, 4.333333333333333, 1,pop
4, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 5, 1, 4, 1, 1, 0, 11.333333333333334, 3.5806451612903225, 3,pop
0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 12, 0, 1, 0, 0, 0, 11.0, 4.105263157894737, 2,pop
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 15.0, 3.5833333333333335, 1,pop
0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 11, 0, 0, 0, 0, 0, 10.0, 3.888888888888889, 2,pop
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 7.0, 5.0, 1,pop
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 4.0, 5.0, 1,pop
0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 5.0, 5.6, 1,pop
1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 9, 3, 0, 0, 0, 0, 9.0, 4.0, 3,pop
0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 1, 1, 0, 0, 0, 7.0, 5.8, 1,pop
3, 1, 0, 1, 0, 0, 2, 1, 0, 0, 0, 12, 1, 1, 0, 1, 0, 11.0, 3.9642857142857144, 3,pop
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 3.0, 3.5, 1,pop
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 3, 0, 0, 0, 5.333333333333333, 4.142857142857143, 3,pop
0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 10, 1, 0, 0, 1, 0, 8.5, 5.285714285714286, 2,pop
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 4.0, 6.0, 1,pop
2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 7.0, 5.083333333333333, 2,pop
0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 0, 1, 0, 6.0, 5.5, 1,pop
3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 5, 1, 1, 1, 0, 0, 13.0, 3.739130434782609, 2,pop
0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 1, 0, 3.0, 3.75, 2,pop
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 0, 0, 0, 5.0, 7.5, 1,pop
0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 1, 0, 3.5, 5.4, 2,pop
0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 6, 6, 0, 0, 0, 0, 9.666666666666666, 4.08, 3,pop
0, 0, 0, 1, 0, 0, 0, 1, 1, 2, 0, 4, 3, 1, 0, 0, 0, 9.5, 5.1, 2,pop
0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 2, 0, 1, 0, 6.5, 3.4545454545454546, 2,pop
0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 9, 0, 0, 0, 0, 0, 5.0, 5.153846153846154, 3,pop
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 6.0, 8.0, 1,pop
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 0, 0, 0, 0, 3.5, 2.5, 2,pop
0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 4.0, 7.666666666666667, 1,pop
0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 4, 0, 1, 0, 1, 0, 5.0, 4.222222222222222, 2,pop
3, 0, 4, 1, 1, 0, 2, 0, 0, 0, 0, 3, 0, 3, 0, 1, 0, 12.5, 3.238095238095238, 2,pop
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 7.0, 3.0, 1,pop
2, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 6, 0, 2, 0, 0, 0, 20.0, 4.388888888888889, 1,pop
2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 9, 1, 1, 1, 0, 0, 9.0, 4.75, 3,pop
0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 8.0, 4.714285714285714, 2,pop
2, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 7.5, 4.0, 2,pop
0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 4.5, 5.666666666666667, 2,pop
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 3.0, 6.5, 1,pop
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 0, 4.0, 6.333333333333333, 1,pop
1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 10, 0, 1, 0, 0, 0, 26.0, 4.75, 1,pop
2, 2, 0, 1, 0, 0, 1, 0, 0, 0, 0, 9, 4, 3, 0, 2, 0, 7.75, 4.0, 4,pop
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 2, 0, 1, 0, 7.0, 4.315789473684211, 3,pop
2, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 4, 1, 2, 1, 0, 0, 7.333333333333333, 3.65, 3,pop
2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 4, 0, 0, 0, 6.0, 3.625, 3,pop
2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 2, 0, 0, 0, 6.0, 5.090909090909091, 4,pop
3, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 5, 0, 0, 1, 0, 0, 21.0, 4.117647058823529, 1,pop
2, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 10, 1, 1, 2, 1, 0, 18.5, 3.3125, 2,pop
1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 1, 0, 0, 0, 6.0, 4.2, 2,pop
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 5.0, 5.75, 1,pop
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 5.0, 7.75, 1,pop
1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 9, 1, 1, 0, 1, 0, 26.0, 4.043478260869565, 1,pop
0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 8, 3, 0, 0, 0, 0, 13.0, 4.64, 2,pop
3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 9.0, 4.125, 2,pop
2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 10.0, 2.7777777777777777, 1,pop
1, 0, 0, 0, 0, 0, 6, 1, 0, 0, 0, 12, 1, 0, 0, 0, 0, 6.25, 4.428571428571429, 4,pop
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 4.0, 8.666666666666666, 1,pop
1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 4, 0, 1, 0, 1, 0, 5.0, 6.0, 2,pop
2, 1, 2, 0, 0, 0, 0, 1, 0, 0, 2, 10, 1, 0, 1, 0, 0, 15.0, 4.071428571428571, 2,pop
1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 6, 4, 0, 0, 0, 0, 9.0, 4.4, 2,pop
2, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 4.5, 4.285714285714286, 2,pop
0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 1, 0, 0, 2, 0, 5.0, 5.384615384615385, 3,pop
1, 2, 1, 1, 0, 0, 3, 0, 0, 0, 0, 6, 0, 1, 1, 3, 0, 8.0, 4.28, 4,pop
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2.5, 8.0, 2,pop
2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 6, 1, 1, 0, 1, 0, 4.5, 4.266666666666667, 4,pop
0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 10, 0, 0, 0, 0, 0, 8.333333333333334, 4.416666666666667, 3,pop
1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 4.5, 5.538461538461538, 4,pop
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 3.5, 4.2, 2,pop
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 1, 0, 5.0, 4.0, 1,pop
0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 11, 2, 0, 0, 0, 0, 25.0, 3.9166666666666665, 1,pop
0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 3, 0, 1, 0, 0, 0, 7.0, 4.8, 1,pop
0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 6, 1, 1, 0, 0, 0, 16.0, 5.384615384615385, 1,pop
1, 2, 1, 2, 0, 0, 0, 0, 0, 0, 0, 8, 2, 1, 0, 1, 0, 7.25, 4.074074074074074, 4,pop
0, 0, 0, 1, 0, 0, 2, 1, 0, 0, 0, 14, 0, 0, 0, 0, 0, 31.0, 3.5357142857142856, 1,pop
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 0, 0, 0, 0, 9.0, 4.125, 1,pop
1, 0, 1, 1, 0, 0, 1, 2, 0, 0, 0, 11, 0, 2, 0, 0, 0, 12.5, 5.75, 2,pop
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 1, 0, 1, 0, 4.0, 3.4285714285714284, 2,pop
3, 4, 0, 2, 1, 0, 1, 1, 0, 0, 0, 3, 0, 4, 0, 0, 0, 32.0, 3.7586206896551726, 1,pop
1, 0, 1, 0, 0, 0, 0, 1, 2, 0, 0, 7, 0, 0, 0, 0, 0, 10.5, 5.0, 2,pop
0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 9, 1, 1, 0, 1, 0, 6.333333333333333, 5.666666666666667, 3,pop
0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 6, 0, 0, 0, 0, 0, 9.0, 5.714285714285714, 1,pop
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2.0, 5.0, 1,pop
0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 0, 8.0, 3.625, 1,pop
1, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 10, 0, 2, 0, 0, 0, 8.0, 4.842105263157895, 3,pop
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 3.0, 7.5, 1,pop
0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 9.0, 4.428571428571429, 1,pop
0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 8.0, 5.142857142857143, 1,pop
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 3.0, 10.0, 1,pop
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 4.0, 2.75, 1,pop
0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 0, 4, 0, 0, 1, 0, 0, 6.0, 4.0, 2,pop
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 4.0, 7.0, 1,pop
1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 5.0, 4.375, 2,pop
1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 8, 0, 1, 0, 0, 0, 11.5, 4.947368421052632, 2,pop
3, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 8, 3, 2, 0, 1, 0, 7.0, 3.375, 5,pop
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 5.0, 4.25, 1,pop
0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 3, 2, 0, 0, 0, 0, 6.0, 4.071428571428571, 3,pop
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 6.0, 11.4, 1,pop
2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 1, 0, 0, 1, 0, 3.6, 3.533333333333333, 5,pop
0, 0, 2, 1, 1, 0, 0, 0, 0, 0, 1, 6, 0, 1, 0, 0, 0, 19.0, 6.647058823529412, 1,pop
0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 5.0, 5.75, 1,pop
2, 0, 3, 0, 0, 0, 1, 0, 0, 0, 0, 3, 0, 1, 0, 0, 0, 10.5, 3.888888888888889, 2,pop
1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 0, 0, 1, 0, 4.5, 4.5, 2,pop
0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 0, 0, 12.0, 5.1, 1,pop
0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 9, 1, 0, 0, 0, 0, 16.0, 5.666666666666667, 1,pop
1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 6, 0, 0, 0, 0, 0, 10.0, 4.5, 1,pop
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 4.0, 6.333333333333333, 1,pop
1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 7, 0, 0, 0, 0, 0, 8.0, 3.375, 2,pop
0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 2, 1, 0, 0, 0, 10.0, 4.857142857142857, 1,pop
0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 4.0, 4.75, 1,pop
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 0, 0, 0, 6.5, 4.363636363636363, 2,pop
1, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 6, 1, 1, 0, 0, 0, 6.25, 5.142857142857143, 4,pop
1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 6, 1, 0, 2, 0, 0, 7.0, 3.8823529411764706, 3,pop
1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 1, 0, 1, 0, 18.0, 3.411764705882353, 1,pop
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 5.0, 7.5, 1,pop
2, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 8.5, 3.1333333333333333, 2,pop
1, 0, 2, 0, 1, 0, 0, 1, 0, 0, 0, 7, 1, 2, 1, 1, 0, 29.0, 4.0, 1,pop
1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 4, 1, 0, 0, 0, 0, 15.0, 3.769230769230769, 1,pop
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 1, 0, 0, 7.0, 3.5714285714285716, 1,pop
1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 0, 0, 1, 0, 11.0, 4.3, 1,pop
2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 1, 1, 0, 6.5, 3.8181818181818183, 2,pop
1, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 14, 0, 0, 0, 0, 0, 26.0, 4.739130434782608, 1,pop
0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 9.0, 3.75, 1,pop
0, 1, 0, 2, 0, 0, 1, 0, 0, 0, 0, 9, 5, 0, 1, 0, 0, 17.5, 3.53125, 2,pop
0, 0, 3, 2, 1, 0, 2, 0, 0, 0, 0, 4, 0, 3, 0, 0, 0, 8.0, 4.421052631578948, 3,pop
0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 5.0, 5.75, 1,pop
2, 2, 1, 0, 0, 0, 0, 1, 0, 0, 0, 8, 0, 2, 0, 3, 0, 8.0, 3.8, 3,pop
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 1, 0, 0, 0, 6.5, 4.454545454545454, 2,pop
1, 1, 0, 0, 0, 0, 0, 2, 0, 0, 1, 11, 3, 1, 1, 1, 0, 14.0, 4.44, 2,pop
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 3.5, 6.4, 2,pop
3, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 11, 1, 2, 0, 0, 0, 10.0, 4.32, 3,pop
0, 0, 0, 0, 2, 0, 1, 1, 0, 0, 1, 11, 0, 2, 0, 2, 0, 13.0, 3.6818181818181817, 2,pop
1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 10, 0, 2, 0, 0, 0, 25.0, 3.3636363636363638, 1,pop
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 4.0, 4.666666666666667, 1,pop
1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 3, 2, 1, 0, 0, 0, 7.333333333333333, 4.35, 3,pop
0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 3, 2, 1, 0, 0, 0, 14.0, 4.090909090909091, 1,pop
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 8.0, 4.714285714285714, 1,pop
1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 6.0, 3.6, 1,pop
0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 3, 2, 0, 0, 0, 0, 18.0, 3.6, 1,pop
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 5.0, 7.0, 1,pop
0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 2, 0, 0, 0, 10.0, 4.375, 1,pop
4, 2, 0, 1, 0, 0, 1, 0, 0, 0, 0, 9, 3, 1, 0, 2, 0, 12.333333333333334, 3.28125, 3,pop
0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 9, 1, 0, 0, 0, 0, 9.0, 4.636363636363637, 3,pop
3, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 7, 1, 0, 0, 1, 0, 10.5, 4.222222222222222, 2,pop
1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 9, 3, 1, 0, 1, 0, 8.333333333333334, 4.217391304347826, 3,pop
2, 2, 2, 0, 0, 0, 2, 0, 0, 0, 0, 4, 0, 2, 0, 2, 0, 12.0, 3.85, 2,pop
0, 2, 1, 1, 0, 0, 1, 1, 0, 0, 0, 8, 1, 1, 0, 1, 0, 13.0, 4.681818181818182, 2,pop
0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 10, 0, 2, 0, 0, 0, 8.0, 6.5, 2,pop
2, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 3, 2, 1, 0, 0, 0, 17.0, 4.866666666666666, 1,pop
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 6.0, 5.6, 1,pop
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 3.0, 9.5, 1,pop
1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 11.0, 4.4, 1,pop
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 4.0, 5.0, 1,pop
0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 5.0, 3.0, 1,pop
2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 10.0, 3.888888888888889, 1,pop
3, 2, 0, 1, 0, 0, 0, 0, 0, 0, 2, 3, 0, 2, 1, 3, 0, 9.0, 2.7058823529411766, 2,pop
1, 0, 2, 1, 2, 0, 0, 2, 0, 0, 0, 13, 2, 0, 0, 0, 0, 9.333333333333334, 3.423076923076923, 3,pop
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 3.0, 8.0, 1,pop
0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 10, 1, 0, 0, 0, 0, 11.0, 4.7, 2,pop
3, 2, 0, 0, 0, 0, 2, 1, 0, 0, 0, 13, 1, 1, 0, 2, 0, 11.666666666666666, 3.5517241379310347, 3,pop
2, 1, 1, 0, 2, 0, 0, 3, 0, 1, 0, 5, 3, 1, 0, 1, 0, 31.0, 4.5, 1,pop
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2.5, 5.0, 2,pop
2, 0, 1, 0, 0, 0, 0, 2, 0, 0, 1, 10, 0, 0, 0, 1, 0, 8.333333333333334, 4.090909090909091, 3,pop
0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 7, 3, 2, 0, 0, 0, 9.5, 4.533333333333333, 2,pop
3, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 11, 0, 1, 0, 1, 0, 6.5, 4.523809523809524, 4,pop
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 0, 1, 1, 1, 0, 12.0, 3.8421052631578947, 2,pop
3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 1, 1, 0, 0, 13.0, 3.88, 2,pop
1, 0, 1, 1, 2, 0, 0, 1, 0, 0, 0, 5, 0, 4, 0, 1, 0, 7.666666666666667, 4.894736842105263, 3,pop
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 4.0, 3.142857142857143, 2,pop
2, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 2, 1, 1, 0, 5.75, 3.9047619047619047, 4,pop
0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 10, 3, 1, 0, 0, 0, 8.666666666666666, 4.0, 3,pop
0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 7, 2, 1, 0, 0, 0, 20.0, 4.222222222222222, 1,pop
1, 1, 0, 2, 0, 0, 0, 1, 0, 0, 1, 8, 1, 1, 1, 0, 0, 25.0, 4.043478260869565, 1,pop
1, 1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 7, 0, 2, 0, 1, 0, 10.5, 4.7368421052631575, 2,pop
0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 10, 0, 1, 0, 0, 0, 9.5, 4.705882352941177, 2,pop
2, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 5, 2, 0, 0, 0, 0, 9.5, 3.1875, 2,pop
0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 0, 5.0, 6.75, 1,pop
0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 1, 2, 0, 6.5, 4.363636363636363, 2,pop
3, 0, 5, 0, 0, 0, 1, 0, 0, 0, 1, 9, 0, 2, 0, 1, 0, 5.5, 3.740740740740741, 6,pop
3, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 12, 0, 2, 0, 1, 0, 9.0, 3.875, 3,pop
2, 0, 1, 1, 0, 0, 0, 2, 0, 0, 0, 6, 1, 2, 1, 0, 0, 12.0, 3.8333333333333335, 2,pop
